student_id,term_id,program_id,level,attempted_credits,attendance_status,census_enrolled,reportable,academic_status
S0027538,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0010862,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0031513,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0006781,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0028006,2023FA,PCRJ,UG,6,P,1,1,Good Standing
S0021051,2023FA,PPSY,UG,12,F,1,1,Academic Warning
S0029889,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0000225,2023FA,PENG,UG,12,F,1,1,Good Standing
S0014217,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0015343,2023FA,PBUS,UG,6,P,1,1,Good Standing
S0023466,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0028751,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0032026,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0028810,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0014134,2023FA,PGEN,UG,6,P,1,1,Good Standing
S0029304,2023FA,PENG,UG,12,F,1,1,Good Standing
S0032053,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0021187,2023FA,PBUS,UG,12,F,1,1,Academic Warning
S0027462,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0019563,2023FA,PEDU,UG,6,P,1,1,Good Standing
S0030273,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0008775,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0012663,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0018058,2023FA,PENG,UG,12,F,1,1,Good Standing
S0022871,2023FA,PBIO,UG,6,P,1,1,Good Standing
S0023673,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0021001,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0005974,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0023061,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0027669,2023FA,PPSY,UG,6,P,1,1,Good Standing
S0017225,2023FA,PGEN,UG,15,F,1,1,Academic Warning
S0006954,2023FA,PENG,UG,12,F,1,1,Good Standing
S0001470,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0022514,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0017003,2023FA,PMATH,UG,6,P,1,1,Good Standing
S0015077,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0021033,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0010843,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0023246,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0004380,2023FA,PENG,UG,6,P,1,1,Good Standing
S0006017,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0001977,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0030689,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0019455,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0023809,2023FA,PCRJ,UG,6,P,1,1,Good Standing
S0003419,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0032044,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0026680,2023FA,PENG,UG,12,F,1,1,Good Standing
S0006277,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0024348,2023FA,PBUS,UG,6,P,1,1,Good Standing
S0025427,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0031999,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0028051,2023FA,PCRJ,UG,15,F,1,1,Academic Warning
S0027416,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0010829,2023FA,PGEN,UG,6,P,1,1,Good Standing
S0011527,2023FA,PENG,UG,12,F,1,1,Good Standing
S0015708,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0008350,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0019560,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0001341,2023FA,PEDU,UG,6,P,1,1,Good Standing
S0015764,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0000252,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0001357,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0016457,2023FA,PENG,UG,12,F,1,1,Good Standing
S0014976,2023FA,PBIO,UG,6,P,1,1,Academic Warning
S0021112,2023FA,PBUS,UG,12,F,1,1,Academic Warning
S0019594,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0031562,2023FA,PEDU,UG,12,F,1,1,Academic Warning
S0003105,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0019293,2023FA,PPSY,UG,6,P,1,1,Good Standing
S0000962,2023FA,PGEN,UG,15,F,1,1,Academic Warning
S0031962,2023FA,PENG,UG,12,F,1,1,Good Standing
S0030098,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0005973,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0024287,2023FA,PMATH,UG,6,P,1,1,Academic Warning
S0011356,2023FA,PEDU,UG,12,F,1,1,Academic Warning
S0016758,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0022978,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0004618,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0015960,2023FA,PENG,UG,6,P,1,1,Good Standing
S0003108,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0012355,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0031439,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0025886,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0004163,2023FA,PCRJ,UG,6,P,1,1,Good Standing
S0028111,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0008724,2023FA,PGEN,UG,15,F,1,1,Academic Warning
S0012371,2023FA,PENG,UG,12,F,1,1,Good Standing
S0030780,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0024237,2023FA,PBUS,UG,6,P,1,1,Good Standing
S0021783,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0014135,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0022521,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0010850,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0027678,2023FA,PGEN,UG,6,P,1,1,Good Standing
S0016077,2023FA,PENG,UG,12,F,1,1,Good Standing
S0008434,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0000676,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0020617,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0026150,2023FA,PEDU,UG,6,P,1,1,Good Standing
S0030523,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0030469,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0021502,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0030559,2023FA,PENG,UG,12,F,1,1,Good Standing
S0029853,2023FA,PBIO,UG,6,P,1,1,Academic Warning
S0022883,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0007377,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0007149,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0029351,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0021232,2023FA,PPSY,UG,6,P,1,1,Good Standing
S0004385,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0031448,2023FA,PENG,UG,12,F,1,1,Good Standing
S0029141,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0012199,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0021422,2023FA,PMATH,UG,6,P,1,1,Academic Warning
S0016730,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0026003,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0031766,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0013917,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0018309,2023FA,PENG,UG,6,P,1,1,Good Standing
S0029401,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0005549,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0022351,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0017688,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0023401,2023FA,PCRJ,UG,6,P,1,1,Good Standing
S0031659,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0011628,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0029542,2023FA,PENG,UG,12,F,1,1,Good Standing
S0017893,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0003690,2023FA,PBUS,UG,6,P,1,1,Good Standing
S0025738,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0013882,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0031801,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0014948,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0006285,2023FA,PGEN,UG,6,P,1,1,Academic Warning
S0018690,2023FA,PENG,UG,12,F,1,1,Good Standing
S0030723,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0026448,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0027381,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0026545,2023FA,PEDU,UG,6,P,1,1,Academic Warning
S0028784,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0007723,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0001980,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0000301,2023FA,PENG,UG,12,F,1,1,Good Standing
S0010888,2023FA,PBIO,UG,6,P,1,1,Good Standing
S0021519,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0027039,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0022906,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0030232,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0010644,2023FA,PPSY,UG,6,P,1,1,Good Standing
S0028646,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0007027,2023FA,PENG,UG,12,F,1,1,Good Standing
S0000772,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0002053,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0022363,2023FA,PMATH,UG,6,P,1,1,Good Standing
S0018576,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0022078,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0027878,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0024356,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0027950,2023FA,PENG,UG,6,P,1,1,Good Standing
S0029243,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0026179,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0026238,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0022977,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0013245,2023FA,PCRJ,UG,6,P,1,1,Good Standing
S0000474,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0026756,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0024337,2023FA,PENG,UG,12,F,1,1,Good Standing
S0017091,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0022068,2023FA,PBUS,UG,6,P,1,1,Good Standing
S0018857,2023FA,PMATH,UG,15,F,1,1,Academic Warning
S0017658,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0007387,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0018111,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0027507,2023FA,PGEN,UG,6,P,1,1,Good Standing
S0030212,2023FA,PENG,UG,12,F,1,1,Good Standing
S0028969,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0016975,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0029036,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0003361,2023FA,PEDU,UG,6,P,1,1,Academic Warning
S0021899,2023FA,PCRJ,UG,15,F,1,1,Academic Warning
S0026209,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0029135,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0001996,2023FA,PENG,UG,12,F,1,1,Good Standing
S0014746,2023FA,PBIO,UG,6,P,1,1,Good Standing
S0016146,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0020884,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0027121,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0000851,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0021328,2023FA,PPSY,UG,6,P,1,1,Good Standing
S0009482,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0016434,2023FA,PENG,UG,12,F,1,1,Good Standing
S0027464,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0031140,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0029134,2023FA,PMATH,UG,6,P,1,1,Good Standing
S0031455,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0031487,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0009524,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0030802,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0029859,2023FA,PENG,UG,6,P,1,1,Good Standing
S0030981,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0025847,2023FA,PBUS,UG,12,F,1,1,Academic Warning
S0011533,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0018570,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0010751,2023FA,PCRJ,UG,6,P,1,1,Good Standing
S0023418,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0007601,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0029220,2023FA,PENG,UG,12,F,1,1,Good Standing
S0011644,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0030295,2023FA,PBUS,UG,6,P,1,1,Good Standing
S0003374,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0007242,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0030481,2023FA,PCRJ,UG,15,F,1,1,Academic Warning
S0009700,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0024401,2023FA,PGEN,UG,6,P,1,1,Good Standing
S0023554,2023FA,PENG,UG,12,F,1,1,Good Standing
S0030937,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0018546,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0031809,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0018755,2023FA,PEDU,UG,6,P,1,1,Good Standing
S0015238,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0030434,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0000881,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0028366,2023FA,PENG,UG,12,F,1,1,Good Standing
S0018053,2023FA,PBIO,UG,6,P,1,1,Good Standing
S0014004,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0024072,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0016613,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0026513,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0019592,2023FA,PPSY,UG,6,P,1,1,Good Standing
S0022441,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0021538,2023FA,PENG,UG,12,F,1,1,Good Standing
S0022491,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0027993,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0000496,2023FA,PMATH,UG,6,P,1,1,Good Standing
S0001675,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0023130,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0022346,2023FA,PPSY,UG,12,F,1,1,Academic Warning
S0022215,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0022939,2023FA,PENG,UG,6,P,1,1,Good Standing
S0010697,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0029126,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0000773,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0004077,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0023390,2023FA,PCRJ,UG,6,P,1,1,Good Standing
S0026332,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0023811,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0026020,2023FA,PENG,UG,12,F,1,1,Good Standing
S0026559,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0030475,2023FA,PBUS,UG,6,P,1,1,Good Standing
S0001837,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0022463,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0007009,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0029987,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0022164,2023FA,PGEN,UG,6,P,1,1,Academic Warning
S0024261,2023FA,PENG,UG,12,F,1,1,Good Standing
S0018492,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0022051,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0022531,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0011364,2023FA,PEDU,UG,6,P,1,1,Good Standing
S0030075,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0008580,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0024374,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0030920,2023FA,PENG,UG,12,F,1,1,Good Standing
S0009258,2023FA,PBIO,UG,6,P,1,1,Good Standing
S0001627,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0010506,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0029932,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0017861,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0018893,2023FA,PPSY,UG,6,P,1,1,Good Standing
S0008156,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0020945,2023FA,PENG,UG,12,F,1,1,Good Standing
S0023106,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0004758,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0026091,2023FA,PMATH,UG,6,P,1,1,Good Standing
S0023797,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0003381,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0031058,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0013509,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0009471,2023FA,PENG,UG,6,P,1,1,Good Standing
S0020772,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0015061,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0010487,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0022619,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0006469,2023FA,PCRJ,UG,6,P,1,1,Good Standing
S0031724,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0022947,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0023960,2023FA,PENG,UG,12,F,1,1,Good Standing
S0023486,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0027241,2023FA,PBUS,UG,6,P,1,1,Academic Warning
S0010300,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0028018,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0028375,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0027779,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0022276,2023FA,PGEN,UG,6,P,1,1,Good Standing
S0032065,2023FA,PENG,UG,12,F,1,1,Good Standing
S0022575,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0021852,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0009042,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0031350,2023FA,PEDU,UG,6,P,1,1,Good Standing
S0022713,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0019296,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0027424,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0000752,2023FA,PENG,UG,12,F,1,1,Good Standing
S0031996,2023FA,PBIO,UG,6,P,1,1,Good Standing
S0027533,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0004224,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0031085,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0012908,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0005629,2023FA,PPSY,UG,6,P,1,1,Good Standing
S0014985,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0025562,2023FA,PENG,UG,12,F,1,1,Good Standing
S0019418,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0003654,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0021821,2023FA,PMATH,UG,6,P,1,1,Good Standing
S0018205,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0013935,2023FA,PCRJ,UG,15,F,1,1,Academic Warning
S0009544,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0024289,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0004309,2023FA,PENG,UG,6,P,1,1,Good Standing
S0001834,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0031239,2023FA,PBUS,UG,12,F,1,1,Academic Warning
S0019185,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0016911,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0008123,2023FA,PCRJ,UG,6,P,1,1,Good Standing
S0031917,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0023635,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0003464,2023FA,PENG,UG,12,F,1,1,Good Standing
S0017697,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0017276,2023FA,PBUS,UG,6,P,1,1,Good Standing
S0009809,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0021670,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0018466,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0007814,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0029837,2023FA,PGEN,UG,6,P,1,1,Good Standing
S0024378,2023FA,PENG,UG,12,F,1,1,Good Standing
S0019367,2023FA,PBIO,UG,15,F,1,1,Academic Warning
S0000730,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0006210,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0025357,2023FA,PEDU,UG,6,P,1,1,Academic Warning
S0005680,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0017894,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0020910,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0026773,2023FA,PENG,UG,12,F,1,1,Good Standing
S0004126,2023FA,PBIO,UG,6,P,1,1,Good Standing
S0028743,2023FA,PBUS,UG,12,F,1,1,Academic Warning
S0010058,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0021558,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0024437,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0023867,2023FA,PPSY,UG,6,P,1,1,Good Standing
S0009296,2023FA,PGEN,UG,15,F,1,1,Academic Warning
S0000643,2023FA,PENG,UG,12,F,1,1,Good Standing
S0028917,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0027986,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0009799,2023FA,PMATH,UG,6,P,1,1,Good Standing
S0020815,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0031563,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0016979,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0031507,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0031552,2023FA,PENG,UG,6,P,1,1,Good Standing
S0004994,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0004782,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0001148,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0022433,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0026832,2023FA,PCRJ,UG,6,P,1,1,Good Standing
S0027882,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0020744,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0029032,2023FA,PENG,UG,12,F,1,1,Good Standing
S0029413,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0020794,2023FA,PBUS,UG,6,P,1,1,Good Standing
S0016816,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0022165,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0015103,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0013884,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0012258,2023FA,PGEN,UG,6,P,1,1,Good Standing
S0000072,2023FA,PENG,UG,12,F,1,1,Good Standing
S0030874,2023FA,PBIO,UG,15,F,1,1,Academic Warning
S0011866,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0029866,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0021980,2023FA,PEDU,UG,6,P,1,1,Good Standing
S0023519,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0006114,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0013246,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0001861,2023FA,PENG,UG,12,F,1,1,Good Standing
S0028954,2023FA,PBIO,UG,6,P,1,1,Good Standing
S0028160,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0008201,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0028293,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0026029,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0013923,2023FA,PPSY,UG,6,P,1,1,Good Standing
S0016258,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0028736,2023FA,PENG,UG,12,F,1,1,Good Standing
S0026082,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0018685,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0030084,2023FA,PMATH,UG,6,P,1,1,Good Standing
S0023451,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0000552,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0028067,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0000767,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0029792,2023FA,PENG,UG,6,P,1,1,Academic Warning
S0007606,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0011614,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0017342,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0026548,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0022440,2023FA,PCRJ,UG,6,P,1,1,Good Standing
S0003951,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0017319,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0005887,2023FA,PENG,UG,12,F,1,1,Good Standing
S0028968,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0027130,2023FA,PBUS,UG,6,P,1,1,Good Standing
S0005739,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0028429,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0005682,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0025391,2023FA,PPSY,UG,12,F,1,1,Good Standing
S0011432,2023FA,PGEN,UG,6,P,1,1,Good Standing
S0003791,2023FA,PENG,UG,12,F,1,1,Good Standing
S0026849,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0018086,2023FA,PBUS,UG,12,F,1,1,Academic Warning
S0023400,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0011926,2023FA,PEDU,UG,6,P,1,1,Good Standing
S0007689,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0007136,2023FA,PPSY,UG,12,F,1,1,Academic Warning
S0023223,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0026249,2023FA,PENG,UG,12,F,1,1,Good Standing
S0018880,2023FA,PBIO,UG,6,P,1,1,Good Standing
S0019613,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0001208,2023FA,PMATH,UG,15,F,1,1,Good Standing
S0019347,2023FA,PEDU,UG,12,F,1,1,Good Standing
S0018130,2023FA,PCRJ,UG,15,F,1,1,Good Standing
S0025479,2023FA,PPSY,UG,6,P,1,1,Good Standing
S0018234,2023FA,PGEN,UG,15,F,1,1,Good Standing
S0028216,2023FA,PENG,UG,12,F,1,1,Good Standing
S0011111,2023FA,PBIO,UG,15,F,1,1,Good Standing
S0017616,2023FA,PBUS,UG,12,F,1,1,Good Standing
S0021579,2023FA,PMATH,UG,6,P,1,1,Good Standing
