student_id,birth_year,gender,race_ethnicity,residency,first_generation,pell_eligible,entry_term_id,entry_type,degree_seeking,ftft_cohort_term_id,primary_program_id
S0016036,1989,Nonbinary,Black or African American,In-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0016037,1999,Woman,Native Hawaiian or Other Pacific Islander,International,1,0,2020FA,Continuing/Other,1,,PBIO
S0016038,1988,Woman,American Indian or Alaska Native,Out-of-state,0,1,2020FA,Transfer,1,,PBIO
S0016039,1978,Unknown,Asian,In-state,0,0,2020FA,Transfer,1,,PGEN
S0016040,1992,Nonbinary,Hispanic or Latino,In-state,1,0,2020FA,Continuing/Other,1,,PPSY
S0016041,1978,Nonbinary,Nonresident,International,0,0,2020FA,Continuing/Other,1,,PPSY
S0016042,1994,Nonbinary,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Continuing/Other,1,,PBUS
S0016043,2005,Woman,Black or African American,Out-of-state,0,1,2020FA,Continuing/Other,1,,PMATH
S0016044,2000,Unknown,Nonresident,International,0,0,2020FA,Transfer,1,,PENG
S0016045,1980,Unknown,Two or more races,International,0,1,2020FA,Continuing/Other,1,,PGEN
S0016046,1979,Unknown,White,International,0,0,2020FA,Continuing/Other,1,,PCRJ
S0016047,1980,Woman,Hispanic or Latino,International,1,1,2020FA,Continuing/Other,1,,PBIO
S0016048,1988,Woman,Black or African American,Out-of-state,1,0,2020FA,Continuing/Other,1,,PBUS
S0016049,1987,Nonbinary,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Transfer,1,,PEDU
S0016050,1979,Man,Asian,Out-of-state,1,0,2020FA,Continuing/Other,1,,PEDU
S0016051,1984,Unknown,White,In-state,0,0,2020FA,Continuing/Other,1,,PCRJ
S0016052,1981,Nonbinary,Black or African American,International,0,0,2020FA,Continuing/Other,1,,PEDU
S0016053,1991,Unknown,Two or more races,In-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0016054,1996,Man,American Indian or Alaska Native,Out-of-state,1,1,2020FA,Transfer,1,,PBIO
S0016055,1990,Man,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBIO
S0016056,2003,Woman,Hispanic or Latino,International,0,0,2020FA,Continuing/Other,1,,PGEN
S0016057,1992,Unknown,Two or more races,In-state,0,0,2020FA,Continuing/Other,1,,PGEN
S0016058,2000,Nonbinary,Two or more races,International,0,0,2020FA,Continuing/Other,1,,PENG
S0016059,1983,Nonbinary,Asian,Out-of-state,0,1,2020FA,Continuing/Other,1,,PCRJ
S0016060,1983,Man,Asian,In-state,0,0,2020FA,Continuing/Other,1,,PCRJ
S0016061,2000,Man,Hispanic or Latino,In-state,0,1,2020FA,Continuing/Other,1,,PEDU
S0016062,1984,Unknown,Black or African American,Out-of-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0016063,1985,Woman,Nonresident,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0016064,1991,Woman,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0016065,2006,Woman,Nonresident,International,0,0,2020FA,Transfer,1,,PBIO
S0016066,1992,Man,American Indian or Alaska Native,International,0,0,2020FA,Continuing/Other,1,,PBUS
S0016067,1999,Nonbinary,American Indian or Alaska Native,Out-of-state,1,0,2020FA,Continuing/Other,1,,PMATH
S0016068,2006,Woman,Black or African American,International,0,0,2020FA,Continuing/Other,1,,PMATH
S0016069,1982,Unknown,Hispanic or Latino,In-state,0,1,2020FA,Continuing/Other,1,,PGEN
S0016070,1979,Unknown,American Indian or Alaska Native,International,0,1,2020FA,Continuing/Other,1,,PBIO
S0016071,1978,Woman,American Indian or Alaska Native,International,0,0,2020FA,Continuing/Other,1,,PCRJ
S0016072,2000,Woman,Hispanic or Latino,In-state,0,1,2020FA,Transfer,1,,PPSY
S0016073,1995,Nonbinary,American Indian or Alaska Native,In-state,0,1,2020FA,Continuing/Other,1,,PEDU
S0016074,1982,Woman,Hispanic or Latino,Out-of-state,0,1,2020FA,Continuing/Other,1,,PPSY
S0016075,2004,Unknown,White,In-state,0,0,2020FA,Transfer,1,,PMATH
S0016076,1999,Man,White,Out-of-state,0,1,2020FA,Continuing/Other,1,,PENG
S0016077,1979,Man,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0016078,2000,Nonbinary,Black or African American,In-state,0,1,2020FA,Continuing/Other,1,,PBIO
S0016079,1991,Woman,White,International,1,0,2020FA,Continuing/Other,1,,PPSY
S0016080,1995,Nonbinary,Hispanic or Latino,In-state,1,1,2020FA,Continuing/Other,1,,PMATH
S0016081,1990,Nonbinary,Asian,In-state,0,1,2020FA,Continuing/Other,1,,PGEN
S0016082,2004,Woman,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Transfer,1,,PEDU
S0016083,1981,Woman,Two or more races,Out-of-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0016084,2006,Nonbinary,White,International,1,1,2020FA,Continuing/Other,1,,PENG
S0016085,1980,Woman,White,In-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0016086,1983,Unknown,Asian,Out-of-state,0,1,2020FA,Continuing/Other,1,,PEDU
S0016087,1994,Man,Two or more races,Out-of-state,0,1,2020FA,Continuing/Other,1,,PEDU
S0016088,1983,Unknown,American Indian or Alaska Native,International,0,0,2020FA,Continuing/Other,1,,PENG
S0016089,1998,Man,White,International,0,0,2020FA,Continuing/Other,1,,PCRJ
S0016090,1984,Woman,Nonresident,In-state,0,0,2020FA,Transfer,1,,PCRJ
S0016091,2004,Nonbinary,Native Hawaiian or Other Pacific Islander,International,0,1,2020FA,Continuing/Other,1,,PBUS
S0016092,1991,Nonbinary,Asian,International,1,0,2020FA,Continuing/Other,1,,PENG
S0016093,1984,Unknown,American Indian or Alaska Native,In-state,0,1,2020FA,Continuing/Other,1,,PMATH
S0016094,1987,Man,Nonresident,Out-of-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0016095,1994,Woman,Hispanic or Latino,Out-of-state,0,0,2020FA,Continuing/Other,1,,PENG
S0016096,2002,Man,Black or African American,Out-of-state,0,1,2020FA,Continuing/Other,1,,PMATH
S0016097,2006,Woman,Black or African American,International,1,0,2020FA,Continuing/Other,1,,PEDU
S0016098,2000,Man,White,In-state,1,0,2020FA,Continuing/Other,1,,PCRJ
S0016099,1983,Woman,American Indian or Alaska Native,International,1,1,2020FA,Continuing/Other,1,,PBIO
S0016100,1983,Nonbinary,Hispanic or Latino,Out-of-state,0,0,2020FA,Transfer,1,,PGEN
S0016101,1995,Unknown,Two or more races,In-state,0,0,2020FA,Transfer,1,,PBIO
S0016102,1993,Man,Hispanic or Latino,International,0,0,2020FA,Continuing/Other,1,,PBUS
S0016103,2003,Man,Asian,Out-of-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0016104,1983,Woman,Two or more races,International,0,1,2020FA,Continuing/Other,1,,PEDU
S0016105,1979,Unknown,Two or more races,Out-of-state,0,1,2020FA,Continuing/Other,1,,PBUS
S0016106,1993,Nonbinary,Hispanic or Latino,International,0,0,2020FA,Continuing/Other,1,,PENG
S0016107,2006,Man,Two or more races,In-state,1,1,2020FA,Continuing/Other,1,,PEDU
S0016108,1989,Nonbinary,Nonresident,International,0,1,2020FA,Continuing/Other,1,,PENG
S0016109,1996,Nonbinary,Hispanic or Latino,In-state,0,1,2020FA,Transfer,1,,PEDU
S0016110,1989,Unknown,Hispanic or Latino,International,0,0,2020FA,Transfer,1,,PGEN
S0016111,1985,Nonbinary,Black or African American,In-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0016112,1982,Nonbinary,Nonresident,International,0,1,2020FA,Continuing/Other,1,,PPSY
S0016113,2005,Man,Asian,International,0,1,2020FA,Transfer,1,,PENG
S0016114,1997,Woman,American Indian or Alaska Native,Out-of-state,1,1,2020FA,Continuing/Other,1,,PCRJ
S0016115,1998,Man,Hispanic or Latino,In-state,0,0,2020FA,Continuing/Other,1,,PENG
S0016116,1995,Nonbinary,Two or more races,In-state,1,1,2020FA,Continuing/Other,1,,PGEN
S0016117,2005,Man,White,International,0,0,2020FA,Transfer,1,,PPSY
S0016118,1997,Woman,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PCRJ
S0016119,1998,Man,American Indian or Alaska Native,International,0,0,2020FA,Continuing/Other,1,,PPSY
S0016120,2001,Man,American Indian or Alaska Native,International,0,0,2020FA,Continuing/Other,1,,PPSY
S0016121,2005,Woman,White,International,0,0,2020FA,Continuing/Other,1,,PBUS
S0016122,1995,Nonbinary,Two or more races,Out-of-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0016123,2004,Nonbinary,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,Continuing/Other,1,,PCRJ
S0016124,1995,Unknown,Two or more races,International,0,1,2020FA,Transfer,1,,PENG
S0016125,1992,Man,Nonresident,In-state,0,1,2020FA,Continuing/Other,1,,PEDU
S0016126,1991,Nonbinary,Two or more races,In-state,0,0,2020FA,Transfer,1,,PGEN
S0016127,1989,Unknown,Native Hawaiian or Other Pacific Islander,International,0,1,2020FA,Continuing/Other,1,,PEDU
S0016128,1995,Nonbinary,Asian,Out-of-state,1,1,2020FA,Continuing/Other,1,,PMATH
S0016129,1994,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,Transfer,1,,PMATH
S0016130,1980,Man,Black or African American,In-state,0,0,2020FA,Transfer,1,,PGEN
S0016131,1992,Woman,Black or African American,International,0,1,2020FA,Continuing/Other,1,,PCRJ
S0016132,1987,Unknown,Black or African American,Out-of-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0016133,1990,Woman,American Indian or Alaska Native,International,0,0,2020FA,Continuing/Other,1,,PMATH
S0016134,1981,Nonbinary,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PENG
S0016135,2002,Unknown,Native Hawaiian or Other Pacific Islander,Out-of-state,0,1,2020FA,Continuing/Other,1,,PENG
S0016136,1981,Woman,White,Out-of-state,0,0,2020FA,Continuing/Other,1,,PCRJ
S0016137,1996,Nonbinary,Nonresident,In-state,0,0,2020FA,Transfer,1,,PEDU
S0016138,1979,Man,Asian,International,0,1,2020FA,Continuing/Other,1,,PMATH
S0016139,1992,Woman,Hispanic or Latino,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0016140,1980,Nonbinary,Nonresident,International,0,1,2020FA,Continuing/Other,1,,PCRJ
S0016141,1982,Nonbinary,Two or more races,Out-of-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0016142,1982,Woman,Nonresident,Out-of-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0016143,2000,Woman,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Transfer,1,,PCRJ
S0016144,1984,Nonbinary,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,Transfer,1,,PPSY
S0016145,1983,Man,Black or African American,International,0,0,2020FA,Transfer,1,,PCRJ
S0016146,1996,Woman,Two or more races,In-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0016147,1986,Man,Nonresident,Out-of-state,1,0,2020FA,Continuing/Other,1,,PBUS
S0016148,1988,Man,White,International,1,0,2020FA,Continuing/Other,1,,PCRJ
S0016149,1987,Unknown,Black or African American,International,0,0,2020FA,Continuing/Other,1,,PENG
S0016150,1990,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0016151,1981,Unknown,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0016152,1980,Nonbinary,Hispanic or Latino,In-state,0,0,2020FA,Continuing/Other,1,,PCRJ
S0016153,1991,Man,White,Out-of-state,1,1,2020FA,Continuing/Other,1,,PBIO
S0016154,1987,Nonbinary,White,In-state,0,0,2020FA,Continuing/Other,1,,PENG
S0016155,1992,Man,Nonresident,International,1,1,2020FA,Continuing/Other,1,,PEDU
S0016156,2004,Unknown,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0016157,2003,Man,Asian,Out-of-state,0,1,2020FA,Continuing/Other,1,,PMATH
S0016158,2005,Man,Black or African American,Out-of-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0016159,1981,Nonbinary,White,In-state,0,1,2020FA,Continuing/Other,1,,PMATH
S0016160,1980,Man,Two or more races,Out-of-state,0,0,2020FA,Continuing/Other,1,,PGEN
S0016161,1979,Man,Black or African American,In-state,0,1,2020FA,Transfer,1,,PEDU
S0016162,2000,Nonbinary,Black or African American,In-state,0,1,2020FA,Transfer,1,,PCRJ
S0016163,2005,Nonbinary,White,International,0,0,2020FA,Continuing/Other,1,,PMATH
S0016164,1999,Woman,Nonresident,International,1,0,2020FA,Continuing/Other,1,,PGEN
S0016165,2005,Nonbinary,Hispanic or Latino,In-state,0,0,2020FA,Transfer,1,,PMATH
S0016166,1980,Man,Two or more races,International,1,0,2020FA,Continuing/Other,1,,PPSY
S0016167,1985,Nonbinary,Nonresident,International,1,0,2020FA,Continuing/Other,1,,PPSY
S0016168,2001,Unknown,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,Continuing/Other,1,,PEDU
S0016169,1998,Unknown,Hispanic or Latino,International,1,0,2020FA,Continuing/Other,1,,PGEN
S0016170,2006,Man,Native Hawaiian or Other Pacific Islander,In-state,1,0,2020FA,Continuing/Other,1,,PPSY
S0016171,1999,Unknown,Asian,In-state,1,0,2020FA,Transfer,1,,PBIO
S0016172,1981,Nonbinary,Nonresident,In-state,0,0,2020FA,Transfer,1,,PBIO
S0016173,2005,Man,Native Hawaiian or Other Pacific Islander,In-state,1,0,2020FA,Continuing/Other,1,,PENG
S0016174,1990,Unknown,White,International,0,0,2020FA,Transfer,1,,PBIO
S0016175,1986,Man,Two or more races,International,0,0,2020FA,Transfer,1,,PENG
S0016176,1983,Nonbinary,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBIO
S0016177,1991,Woman,Hispanic or Latino,In-state,0,0,2020FA,Transfer,1,,PBIO
S0016178,1981,Nonbinary,Asian,Out-of-state,1,1,2020FA,Transfer,1,,PEDU
S0016179,1984,Woman,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0016180,1993,Unknown,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Transfer,1,,PGEN
S0016181,1993,Unknown,Asian,Out-of-state,0,1,2020FA,Continuing/Other,1,,PEDU
S0016182,1998,Woman,Native Hawaiian or Other Pacific Islander,International,0,1,2020FA,Continuing/Other,1,,PPSY
S0016183,1981,Nonbinary,Hispanic or Latino,International,1,0,2020FA,Continuing/Other,1,,PBIO
S0016184,1987,Unknown,Nonresident,Out-of-state,0,1,2020FA,Transfer,1,,PBIO
S0016185,1996,Woman,Native Hawaiian or Other Pacific Islander,In-state,1,0,2020FA,Transfer,1,,PGEN
S0016186,1995,Unknown,White,In-state,0,0,2020FA,Continuing/Other,1,,PGEN
S0016187,2006,Man,Native Hawaiian or Other Pacific Islander,International,0,1,2020FA,Continuing/Other,1,,PMATH
S0016188,1999,Unknown,Two or more races,Out-of-state,1,0,2020FA,Continuing/Other,1,,PCRJ
S0016189,1996,Man,Hispanic or Latino,International,0,1,2020FA,Transfer,1,,PEDU
S0016190,1980,Man,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Continuing/Other,1,,PENG
S0016191,1978,Unknown,Black or African American,In-state,1,1,2020FA,Continuing/Other,1,,PBIO
S0016192,1995,Man,Hispanic or Latino,Out-of-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0016193,1999,Nonbinary,Hispanic or Latino,International,0,0,2020FA,Continuing/Other,1,,PEDU
S0016194,1982,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,Continuing/Other,1,,PMATH
S0016195,2003,Unknown,Asian,In-state,1,0,2020FA,Transfer,1,,PENG
S0016196,1999,Woman,Nonresident,International,1,1,2020FA,Transfer,1,,PMATH
S0016197,1990,Man,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,Continuing/Other,1,,PEDU
S0016198,2001,Woman,Black or African American,International,0,0,2020FA,Transfer,1,,PMATH
S0016199,1991,Unknown,American Indian or Alaska Native,International,1,1,2020FA,Continuing/Other,1,,PBUS
S0016200,1997,Nonbinary,Nonresident,In-state,0,1,2020FA,Transfer,1,,PENG
S0016201,1994,Unknown,American Indian or Alaska Native,In-state,0,0,2020FA,Transfer,1,,PGEN
S0016202,1998,Unknown,Native Hawaiian or Other Pacific Islander,In-state,1,0,2020FA,Continuing/Other,1,,PEDU
S0016203,1978,Nonbinary,Hispanic or Latino,International,0,0,2020FA,Continuing/Other,1,,PPSY
S0016204,2001,Nonbinary,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Transfer,1,,PMATH
S0016205,1986,Woman,White,International,0,0,2020FA,Transfer,1,,PCRJ
S0016206,1991,Nonbinary,Two or more races,Out-of-state,1,1,2020FA,Continuing/Other,1,,PCRJ
S0016207,1982,Nonbinary,Asian,International,0,1,2020FA,Transfer,1,,PBIO
S0016208,1988,Man,Black or African American,Out-of-state,0,0,2020FA,Transfer,1,,PBUS
S0016209,1981,Woman,Black or African American,In-state,1,0,2020FA,Transfer,1,,PBUS
S0016210,1991,Man,Black or African American,Out-of-state,1,1,2020FA,Transfer,1,,PMATH
S0016211,1999,Woman,Hispanic or Latino,Out-of-state,1,1,2020FA,Continuing/Other,1,,PMATH
S0016212,1990,Man,American Indian or Alaska Native,In-state,1,0,2020FA,Continuing/Other,1,,PBIO
S0016213,2003,Woman,Asian,Out-of-state,0,0,2020FA,Transfer,1,,PBIO
S0016214,2003,Nonbinary,Nonresident,International,0,1,2020FA,Continuing/Other,1,,PPSY
S0016215,1979,Unknown,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0016216,2002,Woman,Hispanic or Latino,International,0,0,2020FA,Continuing/Other,1,,PGEN
S0016217,1999,Unknown,Two or more races,In-state,1,0,2020FA,Transfer,1,,PENG
S0016218,2002,Nonbinary,White,Out-of-state,0,0,2020FA,Continuing/Other,1,,PENG
S0016219,1997,Nonbinary,Black or African American,International,0,1,2020FA,Continuing/Other,1,,PPSY
S0016220,1988,Unknown,Nonresident,International,0,0,2020FA,Continuing/Other,1,,PBUS
S0016221,1982,Woman,Native Hawaiian or Other Pacific Islander,Out-of-state,0,1,2020FA,Transfer,1,,PEDU
S0016222,1982,Unknown,Black or African American,In-state,1,0,2020FA,Transfer,1,,PBIO
S0016223,1990,Man,Two or more races,In-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0016224,1992,Man,Hispanic or Latino,Out-of-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0016225,2005,Unknown,White,Out-of-state,1,0,2020FA,Continuing/Other,1,,PCRJ
S0016226,1993,Woman,White,In-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0016227,1995,Nonbinary,Black or African American,International,0,0,2020FA,Continuing/Other,1,,PENG
S0016228,1995,Man,Asian,International,0,0,2020FA,Continuing/Other,1,,PPSY
S0016229,1984,Nonbinary,Asian,In-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0016230,1993,Unknown,Native Hawaiian or Other Pacific Islander,International,1,0,2020FA,Continuing/Other,1,,PBUS
S0016231,1998,Nonbinary,Nonresident,In-state,1,0,2020FA,Transfer,1,,PBIO
S0016232,2004,Man,Two or more races,In-state,0,1,2020FA,Continuing/Other,1,,PMATH
S0016233,1992,Nonbinary,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,Transfer,1,,PBIO
S0016234,1992,Nonbinary,Two or more races,International,1,0,2020FA,Continuing/Other,1,,PBUS
S0016235,1997,Nonbinary,Black or African American,Out-of-state,0,1,2020FA,Continuing/Other,1,,PPSY
S0016236,1990,Nonbinary,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Continuing/Other,1,,PGEN
S0016237,1993,Nonbinary,Hispanic or Latino,Out-of-state,0,0,2020FA,Continuing/Other,1,,PGEN
S0016238,1996,Woman,Native Hawaiian or Other Pacific Islander,International,0,1,2020FA,Continuing/Other,1,,PPSY
S0016239,1997,Nonbinary,American Indian or Alaska Native,In-state,1,0,2020FA,Continuing/Other,1,,PMATH
S0016240,1978,Man,Asian,In-state,0,0,2020FA,Transfer,1,,PPSY
S0016241,1990,Man,White,Out-of-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0016242,2005,Man,American Indian or Alaska Native,In-state,1,1,2020FA,Continuing/Other,1,,PCRJ
S0016243,1984,Woman,American Indian or Alaska Native,International,0,0,2020FA,Transfer,1,,PEDU
S0016244,1988,Woman,Two or more races,International,1,1,2020FA,Transfer,1,,PENG
S0016245,1998,Unknown,Asian,In-state,1,1,2020FA,Continuing/Other,1,,PBUS
S0016246,1985,Man,Black or African American,International,0,1,2020FA,Continuing/Other,1,,PGEN
S0016247,1984,Man,Two or more races,Out-of-state,1,0,2020FA,Continuing/Other,1,,PGEN
S0016248,2005,Nonbinary,Two or more races,International,1,0,2020FA,Continuing/Other,1,,PMATH
S0016249,1980,Woman,Asian,In-state,0,1,2020FA,Transfer,1,,PBIO
S0016250,1986,Nonbinary,Hispanic or Latino,Out-of-state,1,1,2020FA,Continuing/Other,1,,PPSY
S0016251,2002,Woman,White,Out-of-state,0,1,2020FA,Continuing/Other,1,,PBUS
S0016252,1981,Unknown,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PGEN
S0016253,1998,Woman,Black or African American,International,1,0,2020FA,Continuing/Other,1,,PGEN
S0016254,1992,Nonbinary,Black or African American,In-state,0,1,2020FA,Transfer,1,,PPSY
S0016255,1996,Nonbinary,Two or more races,International,0,0,2020FA,Continuing/Other,1,,PCRJ
S0016256,1978,Woman,Black or African American,In-state,1,0,2020FA,Continuing/Other,1,,PGEN
S0016257,2005,Nonbinary,Black or African American,Out-of-state,1,1,2020FA,Continuing/Other,1,,PPSY
S0016258,1984,Man,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0016259,1990,Woman,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBIO
S0016260,1998,Man,Hispanic or Latino,International,1,0,2020FA,Continuing/Other,1,,PEDU
S0016261,1996,Nonbinary,Asian,In-state,0,1,2020FA,Continuing/Other,1,,PCRJ
S0016262,1995,Man,Black or African American,International,0,0,2020FA,Continuing/Other,1,,PGEN
S0016263,1988,Nonbinary,American Indian or Alaska Native,In-state,0,0,2020FA,Transfer,1,,PENG
S0016264,2004,Woman,Two or more races,Out-of-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0016265,2002,Unknown,White,Out-of-state,1,0,2020FA,Transfer,1,,PBIO
S0016266,1997,Unknown,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PCRJ
