aid_record_id,student_id,term_id,aid_year,pell_eligible,pell_recipient,pell_amount,federal_loan_recipient,federal_loan_amount
AID2025-011672,S0039398,2025FA,2025-26,0,0,0,0,0
AID2025-011673,S0036197,2025FA,2025-26,0,0,0,0,0
AID2025-011674,S0006549,2025FA,2025-26,1,1,7395,1,5500
AID2025-011675,S0028659,2025FA,2025-26,1,1,7395,0,0
AID2025-011676,S0004811,2025FA,2025-26,0,0,0,0,0
AID2025-011677,S0020772,2025FA,2025-26,0,0,0,1,5500
AID2025-011678,S0010939,2025FA,2025-26,1,1,7395,0,0
AID2025-011679,S0027511,2025FA,2025-26,0,0,0,0,0
AID2025-011680,S0028584,2025FA,2025-26,1,1,7395,1,5500
AID2025-011681,S0036327,2025FA,2025-26,1,1,7395,0,0
AID2025-011682,S0003284,2025FA,2025-26,1,1,7395,0,0
AID2025-011683,S0006256,2025FA,2025-26,0,0,0,1,5500
AID2025-011684,S0022542,2025FA,2025-26,0,0,0,0,0
AID2025-011685,S0033631,2025FA,2025-26,0,0,0,0,0
AID2025-011686,S0037374,2025FA,2025-26,0,0,0,1,5500
AID2025-011687,S0022817,2025FA,2025-26,1,1,7395,0,0
AID2025-011688,S0001136,2025FA,2025-26,0,0,0,0,0
AID2025-011689,S0036695,2025FA,2025-26,0,0,0,1,5500
AID2025-011690,S0037329,2025FA,2025-26,0,0,0,0,0
AID2025-011691,S0008129,2025FA,2025-26,1,0,0,0,0
AID2025-011692,S0022756,2025FA,2025-26,0,0,0,1,5500
AID2025-011693,S0029328,2025FA,2025-26,0,0,0,0,0
AID2025-011694,S0011700,2025FA,2025-26,0,0,0,0,0
AID2025-011695,S0025803,2025FA,2025-26,0,0,0,1,5500
AID2025-011696,S0011366,2025FA,2025-26,0,0,0,0,0
AID2025-011697,S0031155,2025FA,2025-26,0,0,0,0,0
AID2025-011698,S0033135,2025FA,2025-26,0,0,0,1,5500
AID2025-011699,S0040456,2025FA,2025-26,1,1,7395,0,0
AID2025-011700,S0018829,2025FA,2025-26,0,0,0,0,0
AID2025-011701,S0038920,2025FA,2025-26,1,1,7395,1,5500
AID2025-011702,S0033269,2025FA,2025-26,0,0,0,0,0
AID2025-011703,S0028398,2025FA,2025-26,1,1,7395,0,0
AID2025-011704,S0028280,2025FA,2025-26,0,0,0,1,5500
AID2025-011705,S0020830,2025FA,2025-26,0,0,0,0,0
AID2025-011706,S0013234,2025FA,2025-26,0,0,0,0,0
AID2025-011707,S0036111,2025FA,2025-26,0,0,0,1,5500
AID2025-011708,S0033927,2025FA,2025-26,1,1,7395,0,0
AID2025-011709,S0025907,2025FA,2025-26,1,1,7395,0,0
AID2025-011710,S0001962,2025FA,2025-26,0,0,0,1,5500
AID2025-011711,S0036357,2025FA,2025-26,0,0,0,0,0
AID2025-011712,S0001735,2025FA,2025-26,0,0,0,0,0
AID2025-011713,S0018969,2025FA,2025-26,1,1,7395,1,5500
AID2025-011714,S0027966,2025FA,2025-26,1,1,7395,0,0
AID2025-011715,S0034352,2025FA,2025-26,1,1,7395,0,0
AID2025-011716,S0036139,2025FA,2025-26,1,1,7395,1,5500
AID2025-011717,S0005602,2025FA,2025-26,0,0,0,0,0
AID2025-011718,S0015564,2025FA,2025-26,0,0,0,0,0
AID2025-011719,S0032607,2025FA,2025-26,0,0,0,1,5500
AID2025-011720,S0033061,2025FA,2025-26,1,1,7395,0,0
AID2025-011721,S0031996,2025FA,2025-26,0,0,0,0,0
AID2025-011722,S0036069,2025FA,2025-26,0,0,0,1,5500
AID2025-011723,S0023312,2025FA,2025-26,0,0,0,0,0
AID2025-011724,S0032376,2025FA,2025-26,1,1,7395,0,0
AID2025-011725,S0008284,2025FA,2025-26,0,0,0,1,5500
AID2025-011726,S0017754,2025FA,2025-26,1,0,0,0,0
AID2025-011727,S0033903,2025FA,2025-26,1,1,7395,0,0
AID2025-011728,S0039726,2025FA,2025-26,0,0,0,1,5500
AID2025-011729,S0018176,2025FA,2025-26,0,0,0,0,0
AID2025-011730,S0031123,2025FA,2025-26,0,0,0,0,0
AID2025-011731,S0036624,2025FA,2025-26,0,0,0,1,5500
AID2025-011732,S0009982,2025FA,2025-26,1,1,7395,0,0
AID2025-011733,S0023983,2025FA,2025-26,0,0,0,0,0
AID2025-011734,S0040095,2025FA,2025-26,0,0,0,1,5500
AID2025-011735,S0040430,2025FA,2025-26,1,1,7395,0,0
AID2025-011736,S0019734,2025FA,2025-26,0,0,0,0,0
AID2025-011737,S0039720,2025FA,2025-26,0,0,0,1,5500
AID2025-011738,S0032930,2025FA,2025-26,0,0,0,0,0
AID2025-011739,S0033598,2025FA,2025-26,0,0,0,0,0
AID2025-011740,S0033059,2025FA,2025-26,0,0,0,1,5500
AID2025-011741,S0029131,2025FA,2025-26,1,1,7395,0,0
AID2025-011742,S0019479,2025FA,2025-26,1,1,7395,0,0
AID2025-011743,S0027939,2025FA,2025-26,1,1,7395,1,5500
AID2025-011744,S0035833,2025FA,2025-26,1,1,7395,0,0
AID2025-011745,S0037823,2025FA,2025-26,0,0,0,0,0
AID2025-011746,S0031506,2025FA,2025-26,0,0,0,1,5500
AID2025-011747,S0036533,2025FA,2025-26,0,0,0,0,0
AID2025-011748,S0038717,2025FA,2025-26,1,1,7395,0,0
AID2025-011749,S0040139,2025FA,2025-26,0,0,0,1,5500
AID2025-011750,S0036443,2025FA,2025-26,0,0,0,0,0
AID2025-011751,S0027923,2025FA,2025-26,1,1,7395,0,0
AID2025-011752,S0032133,2025FA,2025-26,1,1,7395,1,5500
AID2025-011753,S0026275,2025FA,2025-26,0,0,0,0,0
AID2025-011754,S0024297,2025FA,2025-26,1,0,0,0,0
AID2025-011755,S0039142,2025FA,2025-26,0,0,0,1,5500
AID2025-011756,S0024043,2025FA,2025-26,0,0,0,0,0
AID2025-011757,S0018961,2025FA,2025-26,1,1,7395,0,0
AID2025-011758,S0031758,2025FA,2025-26,1,1,7395,1,5500
AID2025-011759,S0029602,2025FA,2025-26,0,0,0,0,0
AID2025-011760,S0039738,2025FA,2025-26,0,0,0,0,0
AID2025-011761,S0039644,2025FA,2025-26,1,0,0,1,5500
AID2025-011762,S0023433,2025FA,2025-26,0,0,0,0,0
AID2025-011763,S0036699,2025FA,2025-26,0,0,0,0,0
AID2025-011764,S0038762,2025FA,2025-26,0,0,0,1,5500
AID2025-011765,S0022844,2025FA,2025-26,0,0,0,0,0
AID2025-011766,S0030725,2025FA,2025-26,0,0,0,0,0
AID2025-011767,S0027078,2025FA,2025-26,0,0,0,1,5500
AID2025-011768,S0027224,2025FA,2025-26,0,0,0,0,0
AID2025-011769,S0038104,2025FA,2025-26,0,0,0,0,0
AID2025-011770,S0036010,2025FA,2025-26,0,0,0,1,5500
AID2025-011771,S0011773,2025FA,2025-26,0,0,0,0,0
AID2025-011772,S0032398,2025FA,2025-26,0,0,0,0,0
AID2025-011773,S0023210,2025FA,2025-26,0,0,0,1,5500
AID2025-011774,S0021277,2025FA,2025-26,1,1,7395,0,0
AID2025-011775,S0033358,2025FA,2025-26,0,0,0,0,0
AID2025-011776,S0022656,2025FA,2025-26,0,0,0,1,5500
AID2025-011777,S0028161,2025FA,2025-26,0,0,0,0,0
AID2025-011778,S0018583,2025FA,2025-26,0,0,0,0,0
AID2025-011779,S0018198,2025FA,2025-26,0,0,0,1,5500
AID2025-011780,S0039135,2025FA,2025-26,0,0,0,0,0
AID2025-011781,S0027451,2025FA,2025-26,1,1,7395,0,0
AID2025-011782,S0008117,2025FA,2025-26,1,0,0,1,5500
AID2025-011783,S0009558,2025FA,2025-26,0,0,0,0,0
AID2025-011784,S0028606,2025FA,2025-26,0,0,0,0,0
AID2025-011785,S0032850,2025FA,2025-26,0,0,0,1,5500
AID2025-011786,S0038639,2025FA,2025-26,0,0,0,0,0
AID2025-011787,S0000295,2025FA,2025-26,0,0,0,0,0
AID2025-011788,S0009525,2025FA,2025-26,0,0,0,1,5500
AID2025-011789,S0038342,2025FA,2025-26,1,0,0,0,0
AID2025-011790,S0007579,2025FA,2025-26,0,0,0,0,0
AID2025-011791,S0036545,2025FA,2025-26,0,0,0,1,5500
AID2025-011792,S0021700,2025FA,2025-26,1,1,7395,0,0
AID2025-011793,S0024128,2025FA,2025-26,1,1,7395,0,0
AID2025-011794,S0023018,2025FA,2025-26,1,1,7395,1,5500
AID2025-011795,S0039124,2025FA,2025-26,0,0,0,0,0
AID2025-011796,S0022157,2025FA,2025-26,1,0,0,0,0
AID2025-011797,S0032157,2025FA,2025-26,1,1,7395,1,5500
AID2025-011798,S0030444,2025FA,2025-26,0,0,0,0,0
AID2025-011799,S0031767,2025FA,2025-26,1,1,7395,0,0
AID2025-011800,S0023515,2025FA,2025-26,0,0,0,1,5500
AID2025-011801,S0032400,2025FA,2025-26,0,0,0,0,0
AID2025-011802,S0035695,2025FA,2025-26,0,0,0,0,0
AID2025-011803,S0022210,2025FA,2025-26,1,0,0,1,5500
AID2025-011804,S0031402,2025FA,2025-26,1,1,7395,0,0
AID2025-011805,S0038796,2025FA,2025-26,1,1,7395,0,0
AID2025-011806,S0023443,2025FA,2025-26,0,0,0,1,5500
AID2025-011807,S0034075,2025FA,2025-26,0,0,0,0,0
AID2025-011808,S0039949,2025FA,2025-26,0,0,0,0,0
AID2025-011809,S0029505,2025FA,2025-26,1,1,7395,1,5500
AID2025-011810,S0036689,2025FA,2025-26,0,0,0,0,0
AID2025-011811,S0028763,2025FA,2025-26,1,1,7395,0,0
AID2025-011812,S0028008,2025FA,2025-26,0,0,0,1,5500
AID2025-011813,S0039150,2025FA,2025-26,0,0,0,0,0
AID2025-011814,S0032479,2025FA,2025-26,1,1,7395,0,0
AID2025-011815,S0033067,2025FA,2025-26,0,0,0,1,5500
AID2025-011816,S0035091,2025FA,2025-26,0,0,0,0,0
AID2025-011817,S0039901,2025FA,2025-26,0,0,0,0,0
AID2025-011818,S0032807,2025FA,2025-26,1,1,7395,1,5500
AID2025-011819,S0024279,2025FA,2025-26,1,1,7395,0,0
AID2025-011820,S0017526,2025FA,2025-26,1,1,7395,0,0
AID2025-011821,S0032873,2025FA,2025-26,1,1,7395,1,5500
AID2025-011822,S0015367,2025FA,2025-26,0,0,0,0,0
AID2025-011823,S0032553,2025FA,2025-26,0,0,0,0,0
AID2025-011824,S0014124,2025FA,2025-26,1,0,0,1,5500
AID2025-011825,S0029391,2025FA,2025-26,0,0,0,0,0
AID2025-011826,S0038382,2025FA,2025-26,0,0,0,0,0
AID2025-011827,S0025924,2025FA,2025-26,1,1,7395,1,5500
AID2025-011828,S0020910,2025FA,2025-26,1,1,7395,0,0
AID2025-011829,S0003545,2025FA,2025-26,0,0,0,0,0
AID2025-011830,S0039453,2025FA,2025-26,1,1,7395,1,5500
AID2025-011831,S0030956,2025FA,2025-26,0,0,0,0,0
AID2025-011832,S0016276,2025FA,2025-26,0,0,0,0,0
AID2025-011833,S0032917,2025FA,2025-26,0,0,0,1,5500
AID2025-011834,S0004638,2025FA,2025-26,0,0,0,0,0
AID2025-011835,S0022471,2025FA,2025-26,0,0,0,0,0
AID2025-011836,S0040065,2025FA,2025-26,0,0,0,1,5500
AID2025-011837,S0033143,2025FA,2025-26,1,1,7395,0,0
AID2025-011838,S0037975,2025FA,2025-26,1,0,0,0,0
AID2025-011839,S0037468,2025FA,2025-26,0,0,0,1,5500
AID2025-011840,S0006266,2025FA,2025-26,1,1,7395,0,0
AID2025-011841,S0037269,2025FA,2025-26,0,0,0,0,0
AID2025-011842,S0027916,2025FA,2025-26,1,1,7395,1,5500
AID2025-011843,S0035835,2025FA,2025-26,1,1,7395,0,0
AID2025-011844,S0022291,2025FA,2025-26,0,0,0,0,0
AID2025-011845,S0018059,2025FA,2025-26,0,0,0,1,5500
AID2025-011846,S0038491,2025FA,2025-26,0,0,0,0,0
AID2025-011847,S0039460,2025FA,2025-26,1,1,7395,0,0
AID2025-011848,S0012874,2025FA,2025-26,1,1,7395,1,5500
AID2025-011849,S0020752,2025FA,2025-26,0,0,0,0,0
AID2025-011850,S0036208,2025FA,2025-26,0,0,0,0,0
AID2025-011851,S0029541,2025FA,2025-26,1,1,7395,1,5500
AID2025-011852,S0005152,2025FA,2025-26,0,0,0,0,0
AID2025-011853,S0031029,2025FA,2025-26,0,0,0,0,0
AID2025-011854,S0034384,2025FA,2025-26,1,1,7395,1,5500
AID2025-011855,S0040116,2025FA,2025-26,0,0,0,0,0
AID2025-011856,S0040540,2025FA,2025-26,1,1,7395,0,0
AID2025-011857,S0006666,2025FA,2025-26,1,1,7395,1,5500
AID2025-011858,S0038007,2025FA,2025-26,1,1,7395,0,0
AID2025-011859,S0013056,2025FA,2025-26,0,0,0,0,0
AID2025-011860,S0033233,2025FA,2025-26,0,0,0,1,5500
AID2025-011861,S0026103,2025FA,2025-26,1,1,7395,0,0
AID2025-011862,S0033526,2025FA,2025-26,1,1,7395,0,0
AID2025-011863,S0001148,2025FA,2025-26,1,1,7395,1,5500
AID2025-011864,S0006639,2025FA,2025-26,0,0,0,0,0
AID2025-011865,S0040492,2025FA,2025-26,0,0,0,0,0
AID2025-011866,S0039964,2025FA,2025-26,1,0,0,1,5500
AID2025-011867,S0032473,2025FA,2025-26,0,0,0,0,0
AID2025-011868,S0038909,2025FA,2025-26,0,0,0,0,0
AID2025-011869,S0028872,2025FA,2025-26,0,0,0,1,5500
AID2025-011870,S0032441,2025FA,2025-26,0,0,0,0,0
AID2025-011871,S0040268,2025FA,2025-26,0,0,0,0,0
AID2025-011872,S0039320,2025FA,2025-26,0,0,0,1,5500
AID2025-011873,S0018034,2025FA,2025-26,1,0,0,0,0
AID2025-011874,S0008256,2025FA,2025-26,0,0,0,0,0
AID2025-011875,S0009271,2025FA,2025-26,0,0,0,1,5500
AID2025-011876,S0031611,2025FA,2025-26,0,0,0,0,0
AID2025-011877,S0028461,2025FA,2025-26,0,0,0,0,0
AID2025-011878,S0003771,2025FA,2025-26,1,1,7395,1,5500
AID2025-011879,S0039256,2025FA,2025-26,1,1,7395,0,0
AID2025-011880,S0038486,2025FA,2025-26,0,0,0,0,0
AID2025-011881,S0034146,2025FA,2025-26,1,1,7395,1,5500
AID2025-011882,S0033339,2025FA,2025-26,0,0,0,0,0
AID2025-011883,S0039534,2025FA,2025-26,1,1,7395,0,0
AID2025-011884,S0035718,2025FA,2025-26,0,0,0,1,5500
AID2025-011885,S0029251,2025FA,2025-26,1,1,7395,0,0
AID2025-011886,S0036185,2025FA,2025-26,0,0,0,0,0
AID2025-011887,S0032250,2025FA,2025-26,0,0,0,1,5500
AID2025-011888,S0037086,2025FA,2025-26,0,0,0,0,0
AID2025-011889,S0019077,2025FA,2025-26,0,0,0,0,0
AID2025-011890,S0031946,2025FA,2025-26,0,0,0,1,5500
AID2025-011891,S0023862,2025FA,2025-26,0,0,0,0,0
AID2025-011892,S0038748,2025FA,2025-26,0,0,0,0,0
AID2025-011893,S0021635,2025FA,2025-26,0,0,0,1,5500
AID2025-011894,S0037698,2025FA,2025-26,1,0,0,0,0
AID2025-011895,S0028758,2025FA,2025-26,0,0,0,0,0
AID2025-011896,S0031812,2025FA,2025-26,0,0,0,1,5500
AID2025-011897,S0022153,2025FA,2025-26,0,0,0,0,0
AID2025-011898,S0014301,2025FA,2025-26,0,0,0,0,0
AID2025-011899,S0028751,2025FA,2025-26,0,0,0,1,5500
AID2025-011900,S0039633,2025FA,2025-26,1,1,7395,0,0
AID2025-011901,S0022966,2025FA,2025-26,1,0,0,0,0
AID2025-011902,S0007452,2025FA,2025-26,1,1,7395,1,5500
AID2025-011903,S0005749,2025FA,2025-26,1,1,7395,0,0
AID2025-011904,S0035437,2025FA,2025-26,0,0,0,0,0
AID2025-011905,S0036453,2025FA,2025-26,0,0,0,1,5500
AID2025-011906,S0037938,2025FA,2025-26,0,0,0,0,0
AID2025-011907,S0034065,2025FA,2025-26,0,0,0,0,0
AID2025-011908,S0036916,2025FA,2025-26,1,0,0,1,5500
AID2025-011909,S0005371,2025FA,2025-26,0,0,0,0,0
AID2025-011910,S0028639,2025FA,2025-26,0,0,0,0,0
AID2025-011911,S0019345,2025FA,2025-26,0,0,0,1,5500
AID2025-011912,S0038364,2025FA,2025-26,1,1,7395,0,0
AID2025-011913,S0027405,2025FA,2025-26,0,0,0,0,0
AID2025-011914,S0040323,2025FA,2025-26,0,0,0,1,5500
AID2025-011915,S0010279,2025FA,2025-26,1,0,0,0,0
AID2025-011916,S0011902,2025FA,2025-26,1,1,7395,0,0
AID2025-011917,S0007911,2025FA,2025-26,0,0,0,1,5500
AID2025-011918,S0035148,2025FA,2025-26,0,0,0,0,0
AID2025-011919,S0039087,2025FA,2025-26,0,0,0,0,0
AID2025-011920,S0040261,2025FA,2025-26,0,0,0,1,5500
AID2025-011921,S0023840,2025FA,2025-26,0,0,0,0,0
AID2025-011922,S0035529,2025FA,2025-26,0,0,0,0,0
AID2025-011923,S0028753,2025FA,2025-26,0,0,0,1,5500
AID2025-011924,S0038983,2025FA,2025-26,1,1,7395,0,0
AID2025-011925,S0021271,2025FA,2025-26,0,0,0,0,0
AID2025-011926,S0030360,2025FA,2025-26,0,0,0,1,5500
AID2025-011927,S0039367,2025FA,2025-26,0,0,0,0,0
AID2025-011928,S0028642,2025FA,2025-26,0,0,0,0,0
AID2025-011929,S0028319,2025FA,2025-26,0,0,0,1,5500
AID2025-011930,S0011708,2025FA,2025-26,0,0,0,0,0
AID2025-011931,S0026667,2025FA,2025-26,1,1,7395,0,0
AID2025-011932,S0032196,2025FA,2025-26,1,1,7395,1,5500
AID2025-011933,S0003880,2025FA,2025-26,0,0,0,0,0
AID2025-011934,S0038078,2025FA,2025-26,0,0,0,0,0
AID2025-011935,S0028010,2025FA,2025-26,0,0,0,1,5500
AID2025-011936,S0039327,2025FA,2025-26,0,0,0,0,0
AID2025-011937,S0040508,2025FA,2025-26,0,0,0,0,0
AID2025-011938,S0033472,2025FA,2025-26,0,0,0,1,5500
AID2025-011939,S0029375,2025FA,2025-26,1,1,7395,0,0
AID2025-011940,S0011731,2025FA,2025-26,0,0,0,0,0
AID2025-011941,S0023552,2025FA,2025-26,0,0,0,1,5500
AID2025-011942,S0023691,2025FA,2025-26,1,1,7395,0,0
AID2025-011943,S0039106,2025FA,2025-26,0,0,0,0,0
AID2025-011944,S0011603,2025FA,2025-26,0,0,0,1,5500
AID2025-011945,S0001615,2025FA,2025-26,0,0,0,0,0
AID2025-011946,S0032598,2025FA,2025-26,0,0,0,0,0
AID2025-011947,S0025511,2025FA,2025-26,0,0,0,1,5500
AID2025-011948,S0025579,2025FA,2025-26,1,1,7395,0,0
AID2025-011949,S0031373,2025FA,2025-26,0,0,0,0,0
AID2025-011950,S0021524,2025FA,2025-26,0,0,0,1,5500
AID2025-011951,S0007387,2025FA,2025-26,1,1,7395,0,0
AID2025-011952,S0015558,2025FA,2025-26,0,0,0,0,0
AID2025-011953,S0038308,2025FA,2025-26,1,1,7395,1,5500
AID2025-011954,S0040478,2025FA,2025-26,0,0,0,0,0
AID2025-011955,S0031025,2025FA,2025-26,0,0,0,0,0
AID2025-011956,S0039484,2025FA,2025-26,0,0,0,1,5500
AID2025-011957,S0036004,2025FA,2025-26,1,0,0,0,0
AID2025-011958,S0015965,2025FA,2025-26,0,0,0,0,0
AID2025-011959,S0033216,2025FA,2025-26,0,0,0,1,5500
AID2025-011960,S0036477,2025FA,2025-26,1,1,7395,0,0
AID2025-011961,S0012570,2025FA,2025-26,0,0,0,0,0
AID2025-011962,S0006052,2025FA,2025-26,1,1,7395,1,5500
AID2025-011963,S0026128,2025FA,2025-26,1,1,7395,0,0
AID2025-011964,S0027001,2025FA,2025-26,0,0,0,0,0
AID2025-011965,S0024201,2025FA,2025-26,0,0,0,1,5500
AID2025-011966,S0033329,2025FA,2025-26,1,1,7395,0,0
AID2025-011967,S0028785,2025FA,2025-26,0,0,0,0,0
AID2025-011968,S0009759,2025FA,2025-26,0,0,0,1,5500
AID2025-011969,S0009256,2025FA,2025-26,0,0,0,0,0
AID2025-011970,S0026178,2025FA,2025-26,1,1,7395,0,0
AID2025-011971,S0038612,2025FA,2025-26,0,0,0,1,5500
AID2025-011972,S0039907,2025FA,2025-26,0,0,0,0,0
AID2025-011973,S0028919,2025FA,2025-26,0,0,0,0,0
AID2025-011974,S0015070,2025FA,2025-26,0,0,0,1,5500
AID2025-011975,S0035636,2025FA,2025-26,1,1,7395,0,0
AID2025-011976,S0040188,2025FA,2025-26,1,1,7395,0,0
AID2025-011977,S0034354,2025FA,2025-26,1,1,7395,1,5500
AID2025-011978,S0035565,2025FA,2025-26,1,0,0,0,0
AID2025-011979,S0036484,2025FA,2025-26,1,1,7395,0,0
AID2025-011980,S0039258,2025FA,2025-26,0,0,0,1,5500
AID2025-011981,S0000656,2025FA,2025-26,1,1,7395,0,0
AID2025-011982,S0024423,2025FA,2025-26,0,0,0,0,0
AID2025-011983,S0023239,2025FA,2025-26,1,1,7395,1,5500
AID2025-011984,S0029495,2025FA,2025-26,0,0,0,0,0
AID2025-011985,S0006850,2025FA,2025-26,1,0,0,0,0
AID2025-011986,S0033527,2025FA,2025-26,0,0,0,1,5500
AID2025-011987,S0026996,2025FA,2025-26,1,1,7395,0,0
AID2025-011988,S0035749,2025FA,2025-26,1,1,7395,0,0
AID2025-011989,S0020885,2025FA,2025-26,0,0,0,1,5500
AID2025-011990,S0032514,2025FA,2025-26,0,0,0,0,0
AID2025-011991,S0039724,2025FA,2025-26,0,0,0,0,0
AID2025-011992,S0015157,2025FA,2025-26,1,0,0,1,5500
AID2025-011993,S0038916,2025FA,2025-26,1,1,7395,0,0
AID2025-011994,S0035211,2025FA,2025-26,0,0,0,0,0
AID2025-011995,S0030644,2025FA,2025-26,0,0,0,1,5500
AID2025-011996,S0038692,2025FA,2025-26,0,0,0,0,0
AID2025-011997,S0025916,2025FA,2025-26,0,0,0,0,0
AID2025-011998,S0034249,2025FA,2025-26,0,0,0,1,5500
AID2025-011999,S0036055,2025FA,2025-26,1,0,0,0,0
AID2025-012000,S0039876,2025FA,2025-26,0,0,0,0,0
AID2025-012001,S0009543,2025FA,2025-26,0,0,0,1,5500
AID2025-012002,S0034403,2025FA,2025-26,0,0,0,0,0
AID2025-012003,S0005790,2025FA,2025-26,0,0,0,0,0
AID2025-012004,S0017261,2025FA,2025-26,0,0,0,1,5500
AID2025-012005,S0022863,2025FA,2025-26,0,0,0,0,0
AID2025-012006,S0033195,2025FA,2025-26,0,0,0,0,0
AID2025-012007,S0033024,2025FA,2025-26,0,0,0,1,5500
AID2025-012008,S0023326,2025FA,2025-26,0,0,0,0,0
AID2025-012009,S0008840,2025FA,2025-26,0,0,0,0,0
AID2025-012010,S0038601,2025FA,2025-26,0,0,0,1,5500
AID2025-012011,S0035380,2025FA,2025-26,0,0,0,0,0
AID2025-012012,S0019367,2025FA,2025-26,0,0,0,0,0
AID2025-012013,S0033448,2025FA,2025-26,0,0,0,1,5500
AID2025-012014,S0004939,2025FA,2025-26,1,1,7395,0,0
AID2025-012015,S0023686,2025FA,2025-26,1,1,7395,0,0
AID2025-012016,S0039205,2025FA,2025-26,0,0,0,1,5500
AID2025-012017,S0020743,2025FA,2025-26,0,0,0,0,0
AID2025-012018,S0023952,2025FA,2025-26,0,0,0,0,0
AID2025-012019,S0033323,2025FA,2025-26,1,1,7395,1,5500
AID2025-012020,S0029245,2025FA,2025-26,0,0,0,0,0
AID2025-012021,S0009421,2025FA,2025-26,0,0,0,0,0
AID2025-012022,S0038524,2025FA,2025-26,0,0,0,1,5500
AID2025-012023,S0009240,2025FA,2025-26,0,0,0,0,0
AID2025-012024,S0009949,2025FA,2025-26,0,0,0,0,0
AID2025-012025,S0017481,2025FA,2025-26,1,1,7395,1,5500
AID2025-012026,S0035764,2025FA,2025-26,0,0,0,0,0
AID2025-012027,S0034381,2025FA,2025-26,0,0,0,0,0
AID2025-012028,S0019592,2025FA,2025-26,0,0,0,1,5500
AID2025-012029,S0039658,2025FA,2025-26,0,0,0,0,0
AID2025-012030,S0031893,2025FA,2025-26,0,0,0,0,0
AID2025-012031,S0004208,2025FA,2025-26,1,1,7395,1,5500
AID2025-012032,S0011956,2025FA,2025-26,0,0,0,0,0
AID2025-012033,S0032019,2025FA,2025-26,0,0,0,0,0
AID2025-012034,S0026862,2025FA,2025-26,0,0,0,1,5500
AID2025-012035,S0025765,2025FA,2025-26,0,0,0,0,0
AID2025-012036,S0035528,2025FA,2025-26,1,1,7395,0,0
AID2025-012037,S0005157,2025FA,2025-26,0,0,0,1,5500
AID2025-012038,S0036184,2025FA,2025-26,0,0,0,0,0
AID2025-012039,S0039675,2025FA,2025-26,0,0,0,0,0
AID2025-012040,S0032613,2025FA,2025-26,0,0,0,1,5500
AID2025-012041,S0039436,2025FA,2025-26,1,0,0,0,0
AID2025-012042,S0034319,2025FA,2025-26,1,1,7395,0,0
AID2025-012043,S0028551,2025FA,2025-26,0,0,0,1,5500
AID2025-012044,S0038062,2025FA,2025-26,0,0,0,0,0
AID2025-012045,S0035549,2025FA,2025-26,1,1,7395,0,0
AID2025-012046,S0039639,2025FA,2025-26,0,0,0,1,5500
AID2025-012047,S0035900,2025FA,2025-26,0,0,0,0,0
AID2025-012048,S0010464,2025FA,2025-26,1,0,0,0,0
AID2025-012049,S0040544,2025FA,2025-26,0,0,0,1,5500
AID2025-012050,S0031393,2025FA,2025-26,0,0,0,0,0
AID2025-012051,S0031860,2025FA,2025-26,1,1,7395,0,0
AID2025-012052,S0035328,2025FA,2025-26,0,0,0,1,5500
AID2025-012053,S0018744,2025FA,2025-26,0,0,0,0,0
AID2025-012054,S0013863,2025FA,2025-26,1,1,7395,0,0
AID2025-012055,S0019610,2025FA,2025-26,0,0,0,1,5500
AID2025-012056,S0038750,2025FA,2025-26,0,0,0,0,0
AID2025-012057,S0017081,2025FA,2025-26,1,1,7395,0,0
AID2025-012058,S0040084,2025FA,2025-26,0,0,0,1,5500
AID2025-012059,S0021975,2025FA,2025-26,0,0,0,0,0
AID2025-012060,S0038919,2025FA,2025-26,0,0,0,0,0
AID2025-012061,S0010591,2025FA,2025-26,0,0,0,1,5500
AID2025-012062,S0039224,2025FA,2025-26,0,0,0,0,0
AID2025-012063,S0008562,2025FA,2025-26,1,1,7395,0,0
AID2025-012064,S0014403,2025FA,2025-26,1,1,7395,1,5500
AID2025-012065,S0035692,2025FA,2025-26,1,1,7395,0,0
AID2025-012066,S0037046,2025FA,2025-26,0,0,0,0,0
AID2025-012067,S0034099,2025FA,2025-26,0,0,0,1,5500
AID2025-012068,S0015656,2025FA,2025-26,0,0,0,0,0
AID2025-012069,S0033703,2025FA,2025-26,0,0,0,0,0
AID2025-012070,S0040595,2025FA,2025-26,0,0,0,1,5500
AID2025-012071,S0036495,2025FA,2025-26,0,0,0,0,0
AID2025-012072,S0032591,2025FA,2025-26,0,0,0,0,0
AID2025-012073,S0023632,2025FA,2025-26,0,0,0,1,5500
AID2025-012074,S0033202,2025FA,2025-26,0,0,0,0,0
AID2025-012075,S0039600,2025FA,2025-26,0,0,0,0,0
AID2025-012076,S0015566,2025FA,2025-26,0,0,0,1,5500
AID2025-012077,S0006360,2025FA,2025-26,1,1,7395,0,0
AID2025-012078,S0032866,2025FA,2025-26,1,1,7395,0,0
AID2025-012079,S0040373,2025FA,2025-26,1,1,7395,1,5500
AID2025-012080,S0039216,2025FA,2025-26,0,0,0,0,0
AID2025-012081,S0038004,2025FA,2025-26,0,0,0,0,0
AID2025-012082,S0019736,2025FA,2025-26,0,0,0,1,5500
AID2025-012083,S0035212,2025FA,2025-26,1,0,0,0,0
AID2025-012084,S0011732,2025FA,2025-26,0,0,0,0,0
AID2025-012085,S0014889,2025FA,2025-26,0,0,0,1,5500
